t,x,y,th,v,omega,acc,gamma
72.3,76.89,15.181,-0.14719,2.7538,-0.50657,0.73414,0.4741
72.4,76.701,15.114,-0.24274,2.7054,0.13066,0.48414,-0.35485
72.5,76.513,15.047,-0.62999,2.7696,0.52954,-0.64188,-0.22212
72.6,76.324,14.98,-0.18559,2.7499,-0.60769,0.19666,0.63328
72.7,76.136,14.913,-0.13281,2.7434,-0.072183,0.065253,-0.2982
72.8,75.947,14.846,-0.16379,2.6944,0.042367,0.49002,-0.063788
72.9,75.759,14.779,-0.056257,2.7552,-0.14704,-0.60807,0.10547
73,75.57,14.712,-0.1298,2.6634,0.10057,0.91841,-0.13788
73.1,75.382,14.645,-0.18906,2.676,0.081043,-0.1262,0.010871
73.2,75.194,14.578,-0.11366,2.7257,-0.10311,-0.49709,0.10255
73.3,75.005,14.511,-0.47678,2.8129,0.49654,-0.87226,-0.33392
73.4,74.817,14.444,-0.13674,2.8371,-0.46499,-0.24199,0.53544
73.5,74.628,14.377,-0.49048,2.9247,0.48372,-0.87575,-0.5283
73.6,74.44,14.31,-0.66436,2.8543,0.23778,0.7041,0.13696
73.7,74.251,14.243,-0.5516,2.7867,-0.15419,0.67545,0.21827
73.8,74.063,14.176,-0.19367,2.8386,-0.48946,-0.51823,0.1867
73.9,73.875,14.109,-0.56113,2.7639,0.50249,0.74627,-0.55237
74,73.686,14.042,-0.64123,2.8284,0.10954,-0.64482,0.21882
74.1,73.498,13.975,-0.54846,2.8939,-0.12687,-0.65509,0.13164
74.2,73.309,13.908,-0.29877,2.8082,-0.34143,0.85679,0.11948
74.3,73.121,13.841,-0.26672,2.7807,-0.043826,0.27555,-0.16572
74.4,72.932,13.774,-0.65758,2.7338,0.53448,0.46923,-0.32203
74.5,72.744,13.707,-0.47995,2.7013,-0.2429,0.32453,0.43289
74.6,72.555,13.64,-0.060219,2.6572,-0.57396,0.44091,0.18435
74.7,72.367,13.573,-0.15505,2.5679,0.12967,0.89313,-0.39182
74.8,72.179,13.506,-0.063416,2.4748,-0.1253,0.93092,0.14199
74.9,71.99,13.439,-0.1043,2.5175,0.055909,-0.42657,-0.10091
75,71.802,13.372,-0.66641,2.428,0.76866,0.89439,-0.3969
75.1,71.699,13.298,-0.48492,2.3941,-0.24818,0.33942,0.56624
75.2,71.597,13.225,-0.095311,2.3654,-0.53277,0.28689,0.15848
75.3,71.494,13.151,-0.44724,2.4034,0.48125,-0.37995,-0.56467
75.4,71.391,13.078,-0.4176,2.3788,-0.040535,0.24569,0.29056
75.5,71.289,13.004,-0.11888,2.4198,-0.40849,-0.41004,0.2049
75.6,71.186,12.93,-0.059211,2.4103,-0.081593,0.095177,-0.18203
75.7,71.084,12.857,-0.060025,2.4163,0.0011127,-0.059301,-0.046055
75.8,70.981,12.783,-0.033615,2.4381,-0.036115,-0.21801,0.02073
75.9,70.879,12.71,-0.26137,2.4728,0.31145,-0.34701,-0.19354
76,70.776,12.636,-0.29489,2.4551,0.045832,0.17606,0.14791
76.1,70.673,12.563,-0.52013,2.4884,0.30801,-0.33221,-0.146
76.2,70.571,12.489,-0.27673,2.5114,-0.33284,-0.23081,0.35687
76.3,70.468,12.415,-0.074935,2.5316,-0.27595,-0.20193,-0.031681
76.4,70.366,12.342,-0.52094,2.5093,0.60989,0.22358,-0.49329
76.5,70.263,12.268,-0.27691,2.4814,-0.3337,0.27857,0.52544
76.6,70.161,12.195,-0.12438,2.4765,-0.20858,0.049326,-0.069672
76.7,70.058,12.121,-0.42605,2.4522,0.41251,0.24287,-0.34586
76.8,69.955,12.048,-0.44923,2.4033,0.031702,0.48895,0.21206
76.9,69.853,11.974,-0.19344,2.3587,-0.34978,0.44619,0.21243
77,69.75,11.901,-0.080961,2.4019,-0.15381,-0.43169,-0.10913
77.1,69.648,11.827,-0.025046,2.4143,-0.07646,-0.12464,-0.043072
77.2,69.545,11.753,-0.42272,2.4485,0.5438,-0.34213,-0.3454
77.3,69.443,11.68,-0.61803,2.4126,0.26707,0.35957,0.15409
77.4,69.34,11.606,-0.61471,2.3947,-0.0045392,0.17834,0.15125
77.5,69.237,11.533,-0.12986,2.3454,-0.66301,0.49328,0.36667
77.6,69.135,11.459,-0.067732,2.3436,-0.084951,0.01838,-0.3219
77.7,69.032,11.386,-0.4635,2.3913,0.54119,-0.47672,-0.34867
77.8,68.93,11.312,-0.33332,2.3841,-0.17801,0.071141,0.40049
77.9,68.827,11.239,-0.42347,2.348,0.12329,0.36106,-0.16778
78,68.725,11.165,-0.15506,2.3029,-0.36704,0.45162,0.27304
78.1,68.622,11.091,-0.27971,2.3312,0.17045,-0.28299,-0.2993
78.2,68.519,11.018,-0.12277,2.3552,-0.21461,-0.24032,0.21442
78.3,68.417,10.944,-0.023587,2.3755,-0.13562,-0.20277,-0.043985
78.4,68.314,10.871,-0.61988,2.3377,0.8154,0.37748,-0.52959
78.5,68.212,10.797,-0.0079194,2.3415,-0.83683,-0.038087,0.92006
78.6,68.109,10.724,-0.34144,2.3108,0.45607,0.30782,-0.71996
78.7,68.007,10.65,-0.29779,2.345,-0.059693,-0.34279,0.28721
78.8,67.904,10.577,-0.52676,2.3789,0.31311,-0.3383,-0.2076
78.9,67.801,10.503,-0.40074,2.4108,-0.17233,-0.31931,0.27032
79,67.699,10.429,-0.37343,2.3873,-0.037347,0.23537,-0.075164
79.1,67.596,10.356,-0.23682,2.4256,-0.1868,-0.38314,0.083224
79.2,67.494,10.282,-0.10829,2.3885,-0.17576,0.37102,-0.0061493
79.3,67.391,10.209,-0.29475,2.3816,0.25498,0.068682,-0.23986
79.4,67.288,10.135,-0.38663,2.4242,0.12564,-0.42566,0.07202
79.5,67.186,10.062,-0.57482,2.4641,0.25733,-0.39889,-0.073331
79.6,67.083,9.9881,-0.0020312,2.4922,-0.78326,-0.2811,0.57946
79.7,66.981,9.9145,-0.36253,2.4778,0.49296,0.14318,-0.71067
79.8,66.878,9.8409,-0.51646,2.5055,0.2105,-0.27665,0.15729
79.9,66.776,9.7674,-0.031457,2.5529,-0.66322,-0.47349,0.48654
80,66.673,9.6938,-0.17697,2.5759,0.19898,-0.23049,-0.48013
80.1,66.608,9.699,-0.42819,2.5566,0.34353,0.19266,-0.080493
80.2,66.544,9.7041,-0.27148,2.5886,-0.21429,-0.31981,0.31063
80.3,66.479,9.7092,-0.55774,2.5647,0.39145,0.23905,-0.33731
80.4,66.415,9.7144,-0.4759,2.5968,-0.11192,-0.32059,0.2803
80.5,66.35,9.7195,-0.0065933,2.6061,-0.64175,-0.092823,0.29504
80.6,66.286,9.7246,-0.46337,2.6282,0.62461,-0.22186,-0.70519
80.7,66.221,9.7297,-0.44024,2.605,-0.031631,0.23225,0.36544
80.8,66.156,9.7349,-0.074854,2.6352,-0.49964,-0.30216,0.26062
80.9,66.092,9.74,-0.37827,2.6172,0.41491,0.18013,-0.50927
81,66.027,9.7451,-0.22667,2.6393,-0.2073,-0.2206,0.34648
81.1,65.963,9.7503,-0.11287,2.6662,-0.15562,-0.26888,-0.028779
81.2,65.898,9.7554,-0.59396,2.688,0.65787,-0.21871,-0.453
81.3,65.833,9.7605,-0.33851,2.7,-0.34932,-0.11954,0.56086
81.4,65.769,9.7657,-0.34499,2.6937,0.0088663,0.063453,-0.19946
81.5,65.704,9.7708,-0.43043,2.6793,0.11684,0.14309,-0.060124
81.6,65.64,9.7759,-0.011775,2.6583,-0.57249,0.21065,0.38386
81.7,65.575,9.7811,-0.42101,2.6639,0.55961,-0.055842,-0.63042
81.8,65.51,9.7862,-0.29171,2.6689,-0.17682,-0.050213,0.41009
81.9,65.446,9.7913,-0.34306,2.6669,0.070216,0.019942,-0.13756
82,65.381,9.7965,-0.058431,2.6454,-0.38921,0.21529,0.25584
82.1,65.317,9.8016,-0.13728,2.6621,0.10782,-0.16702,-0.27678
82.2,65.252,9.8067,-0.28398,2.676,0.2006,-0.13895,-0.051666
82.3,65.188,9.8119,-0.49814,2.6874,0.29286,-0.11403,-0.051372
82.4,65.123,9.817,-0.12675,2.6733,-0.50786,0.14015,0.44589
82.5,65.058,9.8221,-0.56622,2.6862,0.60096,-0.12834,-0.61746
82.6,64.994,9.8272,-0.30418,2.6611,-0.35833,0.25085,0.53419
82.7,64.929,9.8324,-0.081595,2.6381,-0.30438,0.22957,-0.030042
82.8,64.865,9.8375,-0.53242,2.628,0.61649,0.10107,-0.51279
82.9,64.8,9.8426,-0.41696,2.6088,-0.1579,0.19277,0.43122
83,64.735,9.8478,-0.45733,2.6,0.055213,0.087463,-0.11867
83.1,64.671,9.8529,-0.3686,2.5702,-0.12134,0.29811,0.098316
83.2,64.606,9.858,-0.33244,2.5965,-0.049435,-0.26303,-0.040041
83.3,64.542,9.8632,-0.35699,2.6039,0.033566,-0.073916,-0.04622
83.4,64.477,9.8683,-0.45822,2.6128,0.13843,-0.08943,-0.058393
83.5,64.413,9.8734,-0.084704,2.5987,-0.51077,0.14186,0.36151
83.6,64.348,9.8786,-0.54115,2.6132,0.62416,-0.14503,-0.632
83.7,64.283,9.8837,-0.19607,2.639,-0.47188,-0.25814,0.61034
83.8,64.219,9.8888,-0.46784,2.6417,0.37163,-0.027307,-0.46971
83.9,64.154,9.894,-0.26956,2.6491,-0.27113,-0.074345,0.35792
84,64.09,9.8991,-0.41963,2.6773,0.20521,-0.28198,-0.26525
84.1,64.025,9.9042,-0.046864,2.6996,-0.50974,-0.22303,0.39813
84.2,63.96,9.9094,-0.45628,2.6849,0.55985,0.14687,-0.59561
84.3,63.896,9.9145,-0.46502,2.7073,0.011954,-0.22308,0.3051
84.4,63.831,9.9196,-0.51192,2.6788,0.064138,0.28457,-0.029059
84.5,63.767,9.9248,-0.20324,2.7078,-0.42211,-0.29043,0.27077
84.6,63.702,9.9299,-0.63434,2.6877,0.58952,0.2016,-0.56334
84.7,63.637,9.935,-0.16593,2.7197,-0.64054,-0.32044,0.68497
84.8,63.573,9.9401,-0.5072,2.702,0.46667,0.17726,-0.61656
84.9,63.508,9.9453,-0.60508,2.6889,0.13384,0.13088,0.18534
85,63.444,9.9504,-0.47045,2.6712,-0.1841,0.17692,0.17705
85.1,63.287,9.826,-0.34903,2.6285,-0.16603,0.42721,-0.010063
85.2,63.13,9.7017,-0.48749,2.5817,0.18934,0.4678,-0.19789
85.3,62.974,9.5773,-0.33523,2.6421,-0.20821,-0.60411,0.22138
85.4,62.817,9.453,-0.1556,2.6346,-0.24564,0.075273,0.020844
85.5,62.661,9.3286,-0.31521,2.563,0.21825,0.71574,-0.25832
85.6,62.504,9.2042,-0.35764,2.4923,0.058028,0.70716,0.089221
85.7,62.347,9.0799,-0.37288,2.4342,0.020843,0.5808,0.020707
85.8,62.191,8.9555,-0.26672,2.41,-0.14517,0.24249,0.092445
85.9,62.034,8.8312,-0.21324,2.4682,-0.073136,-0.58265,-0.040111
86,61.877,8.7068,-0.11303,2.5434,-0.13703,-0.75132,0.03558
86.1,61.721,8.5824,-0.29455,2.473,0.24822,0.70348,-0.21453
86.2,61.564,8.4581,-0.52557,2.522,0.3159,-0.49015,-0.037685
86.3,61.407,8.3337,-0.38813,2.4672,-0.18794,0.54846,0.28056
86.4,61.251,8.2094,-0.3395,2.4738,-0.066506,-0.065522,-0.06762
86.5,61.094,8.085,-0.16328,2.4369,-0.24097,0.36836,0.097152
86.6,60.938,7.9606,-0.49491,2.3978,0.4535,0.39141,-0.38672
86.7,60.781,7.8363,-0.038277,2.4449,-0.62443,-0.47085,0.60025
86.8,60.624,7.7119,-0.51405,2.5095,0.6506,-0.64613,-0.71001
86.9,60.468,7.5876,-0.16334,2.5728,-0.47959,-0.63293,0.62935
87,60.311,7.4632,-0.5474,2.555,0.52518,0.17774,-0.55951
87.1,60.154,7.3388,-0.24004,2.5949,-0.4203,-0.39931,0.5265
87.2,59.998,7.2145,-0.36168,2.6355,0.16634,-0.40596,-0.32667
87.3,59.841,7.0901,-0.11395,2.6803,-0.33876,-0.44802,0.28127
87.4,59.684,6.9658,-0.0060969,2.7448,-0.14748,-0.645,-0.10651
87.5,59.528,6.8414,-0.51526,2.7663,0.69625,-0.21465,-0.46984
87.6,59.371,6.717,-0.05817,2.8186,-0.62504,-0.52301,0.73577
87.7,59.215,6.5927,-0.076473,2.7863,0.025028,0.3226,-0.362
87.8,59.058,6.4683,-0.086342,2.8273,0.013495,-0.40951,0.0064221
87.9,58.901,6.344,-0.39913,2.7868,0.42772,0.40509,-0.23066
88,58.745,6.2196,-0.27754,2.7212,-0.16627,0.65535,0.33077
88.1,58.588,6.0952,-0.29432,2.6491,0.022953,0.72143,-0.10537
88.2,58.431,5.9709,-0.064553,2.6406,-0.3142,0.085315,0.18774
88.3,58.275,5.8465,-0.077203,2.6271,0.017298,0.13435,-0.1846
88.4,58.118,5.7222,-0.125,2.7006,0.065366,-0.73442,-0.026767
88.5,57.961,5.5978,-0.11884,2.6673,-0.0084306,0.33238,0.041094
88.6,57.805,5.4734,-0.15712,2.6376,0.052342,0.29746,-0.033842
88.7,57.648,5.3491,-0.17534,2.5805,0.024915,0.57085,0.015273
88.8,57.492,5.2247,-0.28025,2.6038,0.14346,-0.23338,-0.066012
88.9,57.335,5.1004,-0.038138,2.6497,-0.33107,-0.45812,0.26425
89,57.178,4.976,-0.014313,2.6673,-0.032579,-0.17683,-0.16622
89.1,57.022,4.8516,-0.35469,2.7179,0.46545,-0.50587,-0.27733
89.2,56.865,4.7273,-0.26134,2.7255,-0.12765,-0.075775,0.33028
89.3,56.708,4.6029,-0.40501,2.7846,0.19646,-0.59108,-0.18048
89.4,56.552,4.4786,-0.39127,2.8574,-0.018785,-0.72814,0.11986
89.5,56.395,4.3542,-0.37264,2.8498,-0.025477,0.076394,0.0037267
89.6,56.238,4.2298,-0.16341,2.8549,-0.28611,-0.051456,0.14513
89.7,56.082,4.1055,-0.40041,2.7906,0.32408,0.643,-0.33979
89.8,55.925,3.9811,-0.075671,2.8552,-0.44406,-0.64597,0.42775
89.9,55.769,3.8568,-0.27582,2.8523,0.2737,0.02958,-0.39969
90,55.612,3.7324,-0.18024,2.8199,-0.13071,0.3239,0.22519
90.1,55.43,3.8145,-0.26918,2.7288,0.12162,0.91093,-0.14051
90.2,55.247,3.8966,-0.17884,2.8016,-0.12353,-0.72808,0.13651
90.3,55.065,3.9788,-0.40027,2.8308,0.3028,-0.2921,-0.2374
90.4,54.882,4.0609,-0.23021,2.7913,-0.23256,0.39511,0.29812
90.5,54.7,4.143,-0.29136,2.8045,0.08362,-0.13231,-0.17607
90.6,54.518,4.2251,-0.40943,2.8008,0.16146,0.037273,-0.043346
90.7,54.335,4.3072,-0.059323,2.7681,-0.47875,0.32737,0.35651
90.8,54.153,4.3894,-0.36285,2.7329,0.41506,0.35186,-0.49772
90.9,53.971,4.4715,-0.31567,2.6865,-0.064517,0.46365,0.26705
91,53.788,4.5536,-0.19808,2.6182,-0.1608,0.68307,0.053614
91.1,53.606,4.6357,-0.16586,2.5476,-0.044059,0.70629,-0.065006
91.2,53.424,4.7178,-0.076081,2.4583,-0.12277,0.89252,0.043829
91.3,53.241,4.8,-0.057238,2.4361,-0.025767,0.22197,-0.054016
91.4,53.059,4.8821,-0.082841,2.4789,0.035011,-0.42803,-0.033844
91.5,52.877,4.9642,-0.027484,2.47,-0.075698,0.088926,0.061649
91.6,52.694,5.0463,-0.011384,2.5055,-0.022015,-0.35503,-0.029894
91.7,52.512,5.1285,-0.4108,2.5955,0.54618,-0.89953,-0.31641
91.8,52.329,5.2106,-0.20644,2.5863,-0.27945,0.09156,0.45976
91.9,52.147,5.2927,-0.39858,2.5927,0.26274,-0.06353,-0.30192
92,51.965,5.3748,-0.21824,2.5141,-0.2466,0.78621,0.28363
92.1,51.782,5.4569,-0.15484,2.5413,-0.086708,-0.27242,-0.089037
92.2,51.6,5.5391,-0.039998,2.5365,-0.15704,0.047559,0.039163
92.3,51.418,5.6212,-0.44397,2.5417,0.55241,-0.051983,-0.39506
92.4,51.235,5.7033,-0.43157,2.4982,-0.016962,0.43527,0.31706
92.5,51.053,5.7854,-0.26393,2.4699,-0.22924,0.28292,0.11821
92.6,50.871,5.8675,-0.033122,2.4204,-0.31562,0.49503,0.048102
92.7,50.688,5.9497,-0.13907,2.3306,0.14488,0.89843,-0.25643
92.8,50.506,6.0318,-0.45353,2.2525,0.43001,0.7804,-0.15878
92.9,50.323,6.1139,-0.35058,2.3032,-0.14077,-0.50612,0.31784
93,50.141,6.196,-0.02681,2.3124,-0.44274,-0.092772,0.16815
93.1,49.959,6.2781,-0.33453,2.2665,0.42079,0.45977,-0.48086
93.2,49.776,6.3603,-0.3343,2.2248,-0.00030817,0.41688,0.23449
93.3,49.594,6.4424,-0.27681,2.1849,-0.078621,0.39879,0.043609
93.4,49.412,6.5245,-0.43654,2.1385,0.21843,0.46368,-0.16541
93.5,49.229,6.6066,-0.031159,2.1274,-0.55434,0.11085,0.43032
93.6,49.047,6.6888,-0.16009,2.1814,0.17631,-0.53986,-0.40687
93.7,48.865,6.7709,-0.15824,2.1868,-0.0025417,-0.053522,0.099597
93.8,48.682,6.853,-0.0059331,2.1258,-0.20827,0.60953,0.11456
93.9,48.5,6.9351,-0.18865,2.1616,0.24985,-0.35742,-0.25511
94,48.317,7.0172,-0.018604,2.2297,-0.23252,-0.68148,0.26861
94.1,48.135,7.0994,-0.099688,2.2774,0.11088,-0.47655,-0.19123
94.2,47.953,7.1815,-0.4268,2.2327,0.44731,0.44681,-0.18735
94.3,47.77,7.2636,-0.16907,2.1955,-0.35244,0.37222,0.44535
94.4,47.588,7.3457,-0.056424,2.1293,-0.15404,0.66182,-0.11048
94.5,47.406,7.4278,-0.22598,2.1508,0.23186,-0.21518,-0.21489
94.6,47.223,7.51,-0.09681,2.1881,-0.17663,-0.37283,0.22747
94.7,47.041,7.5921,-0.19041,2.2286,0.12799,-0.40481,-0.16963
94.8,46.859,7.6742,-0.47406,2.2607,0.38789,-0.32108,-0.14472
94.9,46.676,7.7563,-0.055008,2.2868,-0.57304,-0.26098,0.5351
95,46.494,7.8384,-0.20221,2.3211,0.2013,-0.34339,-0.4312
95.1,46.297,7.8746,-0.50699,2.3868,0.41676,-0.65678,-0.11998
95.2,46.1,7.9107,-0.45666,2.4416,-0.068813,-0.54769,0.2704
95.3,45.904,7.9468,-0.49788,2.4739,0.056362,-0.32315,-0.069705
95.4,45.707,7.9829,-0.20653,2.4097,-0.39841,0.6412,0.25324
95.5,45.51,8.0191,-0.055584,2.4532,-0.20641,-0.43437,-0.10692
95.6,45.314,8.0552,-0.37207,2.5089,0.43278,-0.55734,-0.35594
95.7,45.117,8.0913,-0.3762,2.5581,0.0056475,-0.49196,0.23785
95.8,44.92,8.1274,-0.12033,2.6445,-0.34989,-0.86371,0.19798
95.9,44.723,8.1636,-0.049028,2.5517,-0.097504,0.92754,-0.14054
96,44.527,8.1997,-0.15594,2.5475,0.14619,0.042282,-0.13571
96.1,44.33,8.2358,-0.21246,2.5924,0.077296,-0.44861,0.038366
96.2,44.133,8.2719,-0.22647,2.5861,0.01915,0.062327,0.032379
96.3,43.937,8.308,-0.10074,2.6231,-0.17192,-0.3699,0.1064
96.4,43.74,8.3442,-0.086426,2.5784,-0.019579,0.44731,-0.084834
96.5,43.543,8.3803,-0.49826,2.6094,0.56316,-0.30973,-0.3245
96.6,43.346,8.4164,-0.47075,2.6732,-0.037609,-0.63879,0.33454
96.7,43.15,8.4525,-0.50304,2.7424,0.044153,-0.69178,-0.04553
96.8,42.953,8.4887,-0.44943,2.7788,-0.073309,-0.36396,0.06541
96.9,42.756,8.5248,-0.25313,2.8422,-0.26844,-0.63386,0.10866
97,42.56,8.5609,-0.026581,2.8579,-0.30979,-0.15723,0.023029
97.1,42.363,8.597,-0.38053,2.8872,0.48401,-0.29242,-0.44204
97.2,42.166,8.6331,-0.46322,2.8448,0.11307,0.42319,0.20656
97.3,41.969,8.6693,-0.26505,2.7565,-0.27099,0.88393,0.21386
97.4,41.773,8.7054,-0.23059,2.7263,-0.047111,0.30148,-0.12467
97.5,41.576,8.7415,-0.22021,2.741,-0.014199,-0.14673,-0.018327
97.6,41.379,8.7776,-0.40761,2.8005,0.25626,-0.59477,-0.15061
97.7,41.183,8.8138,-0.1058,2.7459,-0.41271,0.54582,0.37252
97.8,40.986,8.8499,-0.066495,2.7138,-0.053751,0.321,-0.19989
97.9,40.789,8.886,-0.46793,2.7962,0.54894,-0.82475,-0.33561
98,40.592,8.9221,-0.40342,2.8813,-0.088209,-0.8502,0.3548
98.1,40.396,8.9583,-0.55405,2.9282,0.20598,-0.46937,-0.16382
98.2,40.199,8.9944,-0.4346,2.9112,-0.16334,0.17002,0.20566
98.3,40.002,9.0305,-0.25148,2.8226,-0.2504,0.88579,0.048482
98.4,39.806,9.0666,-0.24594,2.8281,-0.0075838,-0.054479,-0.13522
98.5,39.609,9.1027,-0.13372,2.7613,-0.15346,0.66817,0.08123
98.6,39.412,9.1389,-0.34188,2.8591,0.28465,-0.97875,-0.24396
98.7,39.216,9.175,-0.42367,2.8924,0.11184,-0.33255,0.09623
98.8,39.019,9.2111,-0.083682,2.8938,-0.46492,-0.013928,0.32117
98.9,38.822,9.2472,-0.0023067,2.869,-0.11128,0.24805,-0.19693
99,38.625,9.2834,-0.39007,2.8678,0.53025,0.011607,-0.35724
99.1,38.429,9.3195,-0.15459,2.7905,-0.32201,0.77269,0.47458
99.2,38.232,9.3556,-0.17234,2.6958,0.024268,0.94794,-0.19283
99.3,38.035,9.3917,-0.39008,2.7085,0.29776,-0.12721,-0.15229
99.4,37.839,9.4278,-0.43987,2.7887,0.068078,-0.80251,0.1279
99.5,37.642,9.464,-0.34134,2.7404,-0.13474,0.48363,0.11294
99.6,37.445,9.5001,-0.25899,2.8192,-0.1126,-0.78834,-0.012324
99.7,37.248,9.5362,-0.013714,2.7947,-0.33541,0.24498,0.12407
99.8,37.052,9.5723,-0.26824,2.7121,0.34805,0.82609,-0.38059
99.9,36.855,9.6085,-0.54771,2.6662,0.38217,0.45862,-0.019001
100,36.658,9.6446,-0.34164,2.5847,-0.28179,0.81507,0.36973
100.1,36.468,9.5816,-0.37841,2.5978,0.050281,-0.13107,-0.18492
100.2,36.279,9.5185,-0.5579,2.5722,0.24543,0.25606,-0.10867
100.3,36.089,9.4555,-0.36959,2.5794,-0.2575,-0.071472,0.28006
100.4,35.899,9.3925,-0.38652,2.6258,0.023145,-0.46481,-0.15628
100.5,35.709,9.3294,-0.4008,2.7202,0.019529,-0.94329,0.0020138
100.6,35.519,9.2664,-0.15062,2.7486,-0.3421,-0.28455,0.20138
100.7,35.33,9.2034,-0.58769,2.816,0.59767,-0.67324,-0.52332
100.8,35.14,9.1403,-0.45276,2.8152,-0.18452,0.0075139,0.43557
100.9,34.95,9.0773,-0.60309,2.8791,0.20557,-0.63868,-0.21723
101,34.76,9.0143,-0.15738,2.9021,-0.60948,-0.23066,0.45387
101.1,34.57,8.9513,-0.62109,2.9216,0.63409,-0.19464,-0.69249
101.2,34.381,8.8882,-0.57205,2.8592,-0.067058,0.62367,0.39044
101.3,34.191,8.8252,-0.104,2.9081,-0.64003,-0.48842,0.31906
101.4,34.001,8.7622,-0.014261,2.836,-0.12272,0.72114,-0.28807
101.5,33.811,8.6991,-0.090565,2.8857,0.10434,-0.49769,-0.12644
101.6,33.621,8.6361,-0.58644,2.9723,0.67809,-0.8654,-0.3195
101.7,33.432,8.5731,-0.3718,2.9358,-0.29352,0.36511,0.54105
101.8,33.242,8.5101,-0.34419,2.9058,-0.037759,0.30002,-0.14242
101.9,33.052,8.447,-0.27241,2.8601,-0.098153,0.45647,0.033631
102,32.862,8.384,-0.56355,2.9493,0.39812,-0.89194,-0.27636
102.1,32.672,8.321,-0.33233,2.8695,-0.31619,0.79772,0.39777
102.2,32.482,8.2579,-0.3218,2.888,-0.014391,-0.18483,-0.16806
102.3,32.293,8.1949,-0.052108,2.8943,-0.36879,-0.062438,0.19735
102.4,32.103,8.1319,-0.24252,2.9438,0.26038,-0.49518,-0.35036
102.5,31.913,8.0689,-0.0010897,2.9831,-0.33014,-0.39286,0.32883
102.6,31.723,8.0058,-0.1523,2.9663,0.20677,0.16771,-0.29898
102.7,31.533,7.9428,-0.32497,2.9418,0.23612,0.245,-0.016342
102.8,31.344,7.8798,-0.00073871,2.9317,-0.44337,0.10071,0.37838
102.9,31.154,7.8167,-0.50456,3.0179,0.68894,-0.86189,-0.63054
103,30.964,7.7537,-0.49769,3.0241,-0.0093876,-0.061849,0.38887
103.1,30.774,7.6907,-0.61039,2.9658,0.15411,0.58252,-0.091047
103.2,30.584,7.6276,-0.5673,2.957,-0.058926,0.088336,0.11863
103.3,30.395,7.5646,-0.54756,2.8818,-0.02699,0.75174,-0.017784
103.4,30.205,7.5016,-0.12351,2.9374,-0.57987,-0.55516,0.30788
103.5,30.015,7.4386,-0.29614,3.0002,0.23607,-0.62859,-0.45436
103.6,29.825,7.3755,-0.22665,2.9517,-0.09503,0.48547,0.18437
103.7,29.635,7.3125,-0.44458,2.934,0.29801,0.17697,-0.21887
103.8,29.446,7.2495,-0.56856,3.026,0.16954,-0.92014,0.07154
103.9,29.256,7.1864,-0.059336,3.1027,-0.69634,-0.76706,0.48217
104,29.066,7.1234,-0.20207,3.0945,0.19518,0.082307,-0.49645
104.1,28.876,7.0604,-0.48409,3.1044,0.38566,-0.099406,-0.10607
104.2,28.686,6.9974,-0.11386,3.1106,-0.50627,-0.062283,0.49668
104.3,28.497,6.9343,-0.32213,3.0707,0.28479,0.39966,-0.44051
104.4,28.307,6.8713,-0.39889,3.0688,0.10498,0.01815,0.10013
104.5,28.117,6.8083,-0.060874,3.0244,-0.46223,0.44472,0.31585
104.6,27.927,6.7452,-0.23189,3.0352,0.23385,-0.10816,-0.38762
104.7,27.737,6.6822,-0.44451,3.0059,0.29075,0.29247,-0.031685
104.8,27.547,6.6192,0,3.0368,-0.60785,-0.30876,0.50039
104.9,27.358,6.5562,0,3,0,0.36819,-0.33849
