t,x,y,th,v,omega,acc,gamma
35.9,44.836,89.999,0.057937,2.8097,0.79979,-0.65748,-0.61397
36,45.035,90.021,0.41566,2.8378,-0.54298,-0.28102,0.93994
36.1,45.234,90.044,0.17117,2.8802,0.37111,-0.42392,-0.63986
36.2,45.432,90.066,0.44903,2.8418,-0.42177,0.38325,0.55501
36.3,45.631,90.089,0.48845,2.886,-0.059833,-0.44144,-0.25335
36.4,45.83,90.112,0.55041,2.9826,-0.094041,-0.9659,0.023945
36.5,46.029,90.134,0.050051,2.9346,0.75949,0.47953,-0.59747
36.6,46.227,90.157,0.58442,2.9266,-0.81111,0.080399,1.0994
36.7,46.426,90.18,0.48895,2.9808,0.14492,-0.54241,-0.66921
36.8,46.625,90.202,0.22686,2.9307,0.39781,0.50128,-0.17703
36.9,46.823,90.225,0.090723,2.9399,0.20665,-0.092114,0.13381
37,47.022,90.248,0.21884,2.9822,-0.19447,-0.42277,0.28078
37.1,47.221,90.27,0.43866,2.9144,-0.33366,0.67811,0.097435
37.2,47.42,90.293,0.2886,3.0026,0.22778,-0.88262,-0.39301
37.3,47.618,90.316,0.23741,2.9956,0.077702,0.070164,0.10505
37.4,47.817,90.338,0.4349,2.9912,-0.29977,0.044536,0.26423
37.5,48.016,90.361,0.43822,3.0385,-0.005041,-0.47309,-0.20631
37.6,48.214,90.384,0.21668,3.0404,0.33628,-0.019611,-0.23892
37.7,48.413,90.406,0.25749,3.1183,-0.061953,-0.77865,0.27876
37.8,48.612,90.429,0.38646,3.0488,-0.19577,0.6951,0.093668
37.9,48.811,90.451,0.6565,3.112,-0.40989,-0.632,0.14988
38,49.009,90.474,0.42034,3.1432,0.35846,-0.31165,-0.53784
38.1,49.208,90.497,0.6102,3.0625,-0.28818,0.80672,0.45265
38.2,49.407,90.519,0.65799,3.0343,-0.07254,0.28225,-0.15095
38.3,49.605,90.542,0.14924,3.1307,0.77223,-0.96402,-0.59134
38.4,49.804,90.565,0.055965,3.0759,0.14157,0.5471,0.44146
38.5,50.003,90.587,0.16524,2.9788,-0.16587,0.97108,0.21521
38.6,50.202,90.61,0.6541,2.8798,-0.74204,0.98993,0.40332
38.7,50.4,90.633,0.56276,2.8924,0.13864,-0.12506,-0.61647
38.8,50.599,90.655,0.54221,2.8716,0.031195,0.20744,0.075211
38.9,50.798,90.678,0.59516,2.9629,-0.080376,-0.91252,0.078099
39,50.996,90.701,0.51285,2.8717,0.12494,0.91171,-0.14372
39.1,51.195,90.723,0.1818,2.7803,0.5025,0.91422,-0.26429
39.2,51.394,90.746,0.028878,2.7271,0.23212,0.53198,0.18927
39.3,51.593,90.769,0.048396,2.7613,-0.029626,-0.34227,0.18322
39.4,51.791,90.791,0.26086,2.688,-0.3225,0.73296,0.20501
39.5,51.99,90.814,0.39856,2.6418,-0.20902,0.46153,-0.079437
39.6,52.189,90.836,0.15824,2.6576,0.36479,-0.1577,-0.40166
39.7,52.387,90.859,0.30884,2.6742,-0.2286,-0.16586,0.41537
39.8,52.586,90.882,0.296,2.6107,0.019494,0.63541,-0.17366
39.9,52.785,90.904,0.13289,2.5732,0.24758,0.37455,-0.15966
40,52.984,90.927,0.59131,2.4921,-0.69583,0.81155,0.66039
40.1,53.135,90.796,0.12454,2.5629,0.70851,-0.70861,-0.98304
40.2,53.286,90.665,0.50238,2.5215,-0.57352,0.41433,0.89742
40.3,53.437,90.535,0.68662,2.5135,-0.27965,0.079376,-0.20571
40.4,53.589,90.404,0.20133,2.471,0.73661,0.42524,-0.71138
40.5,53.74,90.273,0.62491,2.5044,-0.64294,-0.33337,0.96568
40.6,53.891,90.142,0.72726,2.5458,-0.15536,-0.41422,-0.34131
40.7,54.043,90.011,0.051099,2.4927,1.0263,0.53042,-0.82719
40.8,54.194,89.881,0.34797,2.4808,-0.45061,0.11916,1.0339
40.9,54.345,89.75,0.32856,2.5037,0.029464,-0.22911,-0.33605
41,54.497,89.619,0.15243,2.513,0.26735,-0.092327,-0.16652
41.1,54.648,89.488,0.73255,2.5686,-0.88057,-0.5563,0.80354
41.2,54.799,89.357,0.16658,2.6416,0.85909,-0.72988,-1.2178
41.3,54.95,89.227,0.51582,2.6298,-0.53011,0.11833,0.97244
41.4,55.102,89.096,0.57952,2.574,-0.096681,0.55798,-0.3034
41.5,55.253,88.965,0.26212,2.4988,0.48177,0.7518,-0.40491
41.6,55.404,88.834,0.23953,2.4291,0.034295,0.69625,0.31323
41.7,55.556,88.703,0.3384,2.4536,-0.15007,-0.24474,0.12905
41.8,55.707,88.573,0.1197,2.4932,0.33195,-0.39588,-0.33742
41.9,55.858,88.442,0.44834,2.4544,-0.49884,0.38858,0.58155
42,56.01,88.311,0.70076,2.5282,-0.38315,-0.73842,-0.080984
42.1,56.161,88.18,0.27904,2.5307,0.64013,-0.025059,-0.71629
42.2,56.312,88.049,0.17291,2.5564,0.16109,-0.25704,0.33532
42.3,56.463,87.919,0.3888,2.5291,-0.3277,0.27325,0.34215
42.4,56.615,87.788,0.10738,2.6009,0.42716,-0.7185,-0.5284
42.5,56.766,87.657,0.57397,2.5413,-0.70823,0.59591,0.79477
42.6,56.917,87.526,0.49867,2.5267,0.1143,0.14676,-0.57577
42.7,57.069,87.395,0.68093,2.4578,-0.27665,0.68847,0.27366
42.8,57.22,87.265,0.19319,2.5128,0.74034,-0.54946,-0.71189
42.9,57.371,87.134,0.1551,2.5564,0.057817,-0.4367,0.47777
43,57.522,87.003,0.57424,2.5121,-0.63621,0.443,0.48582
43.1,57.674,86.872,0.29957,2.5132,0.41692,-0.01021,-0.73719
43.2,57.825,86.741,0.27395,2.5581,0.038888,-0.44904,0.26462
43.3,57.976,86.611,0.17463,2.5397,0.15076,0.18389,-0.078307
43.4,58.128,86.48,0.40831,2.4907,-0.3547,0.48969,0.35381
43.5,58.279,86.349,0.57358,2.5502,-0.25087,-0.59494,-0.072676
43.6,58.43,86.218,0.38023,2.5594,0.29348,-0.092125,-0.38105
43.7,58.582,86.087,0.6949,2.5591,-0.47764,0.003475,0.53978
43.8,58.733,85.957,0.47277,2.5307,0.33718,0.2833,-0.57037
43.9,58.884,85.826,0.0068763,2.5238,0.70717,0.069065,-0.25899
44,59.035,85.695,0.70234,2.5405,-1.0556,-0.16674,1.234
44.1,59.187,85.564,0.056762,2.5451,0.97991,-0.046205,-1.4249
44.2,59.338,85.433,0.40273,2.4898,-0.52513,0.55311,1.0535
44.3,59.489,85.303,0.46668,2.4953,-0.097076,-0.055143,-0.29964
44.4,59.641,85.172,0.26448,2.5311,0.30692,-0.35821,-0.2828
44.5,59.792,85.041,0.039799,2.4847,0.34104,0.46436,-0.023883
44.6,59.943,84.91,0.083328,2.5222,-0.066072,-0.37483,0.28498
44.7,60.095,84.779,0.29578,2.5233,-0.32247,-0.011309,0.17948
44.8,60.246,84.649,0.35891,2.5856,-0.095831,-0.62336,-0.15865
44.9,60.397,84.518,0.73633,2.6105,-0.57289,-0.24817,0.33394
45,60.548,84.387,0.55121,2.6084,0.28099,0.02046,-0.59771
45.1,60.739,84.326,0.54999,2.601,0.0018581,0.074351,0.19539
45.2,60.93,84.266,0.37038,2.6746,0.27263,-0.73621,-0.18954
45.3,61.12,84.205,0.70788,2.7593,-0.51229,-0.84683,0.54944
45.4,61.311,84.145,0.40254,2.6827,0.46347,0.76555,-0.68303
45.5,61.502,84.084,0.46662,2.6725,-0.097269,0.10278,0.39251
45.6,61.692,84.024,0.46345,2.7584,0.004814,-0.85896,-0.071458
45.7,61.883,83.963,0.097231,2.8126,0.55588,-0.54257,-0.38574
45.8,62.073,83.903,0.35448,2.7975,-0.39047,0.1506,0.66245
45.9,62.264,83.842,0.29289,2.7058,0.093488,0.91743,-0.33877
46,62.455,83.782,0.56607,2.6159,-0.41466,0.89857,0.3557
46.1,62.645,83.721,0.6672,2.53,-0.1535,0.85983,-0.18282
46.2,62.836,83.661,0.1921,2.6031,0.72115,-0.73084,-0.61225
46.3,63.027,83.6,0.26307,2.6309,-0.10773,-0.27808,0.58022
46.4,63.217,83.54,0.47369,2.6652,-0.31969,-0.34308,0.14837
46.5,63.408,83.479,0.014345,2.7056,0.69723,-0.40402,-0.71184
46.6,63.599,83.419,0.26005,2.7424,-0.37295,-0.36808,0.74912
46.7,63.789,83.358,0.30482,2.6842,-0.067956,0.58198,-0.2135
46.8,63.98,83.298,0.59181,2.7435,-0.43563,-0.59338,0.25737
46.9,64.17,83.237,0.11732,2.7042,0.72023,0.39351,-0.8091
47,64.361,83.177,0.48047,2.7264,-0.55122,-0.22197,0.89001
47.1,64.552,83.116,0.51224,2.656,-0.048231,0.70378,-0.35209
47.2,64.742,83.056,0.35877,2.5622,0.23296,0.93826,-0.19683
47.3,64.933,82.995,0.55973,2.5374,-0.30505,0.2471,0.3766
47.4,65.124,82.935,0.065618,2.6299,0.75001,-0.92475,-0.73854
47.5,65.314,82.874,0.82096,2.7138,-1.1465,-0.83919,1.3276
47.6,65.505,82.814,0.72465,2.692,0.14619,0.21795,-0.9049
47.7,65.695,82.753,0.32638,2.6361,0.60453,0.55934,-0.32084
47.8,65.886,82.693,0.48001,2.6996,-0.23319,-0.63474,0.58641
47.9,66.077,82.632,0.69172,2.6577,-0.32135,0.41934,0.061711
48,66.267,82.572,0.56509,2.6142,0.19221,0.43443,-0.35949
48.1,66.458,82.511,0.81987,2.5972,-0.38673,0.17031,0.40526
48.2,66.649,82.451,0.055552,2.6444,1.1602,-0.47237,-1.0828
48.3,66.839,82.39,0.61498,2.6873,-0.84915,-0.4286,1.4065
48.4,67.03,82.33,0.5483,2.7703,0.10122,-0.83,-0.66526
48.5,67.22,82.269,0.56952,2.7015,-0.032222,0.6875,0.093411
48.6,67.411,82.209,0.11465,2.7392,0.69045,-0.3766,-0.50587
48.7,67.602,82.148,0.27849,2.6972,-0.24869,0.42027,0.6574
48.8,67.792,82.088,0.008212,2.7834,0.41025,-0.8623,-0.46126
48.9,67.983,82.027,0.51979,2.7019,-0.77652,0.81474,0.83074
49,68.174,81.967,0.71205,2.7366,-0.29183,-0.34695,-0.33929
49.1,68.364,81.906,0.4927,2.7335,0.33294,0.031376,-0.43734
49.2,68.555,81.846,0.77865,2.647,-0.43404,0.86517,0.53689
49.3,68.746,81.785,0.18265,2.5783,0.90466,0.68689,-0.93709
49.4,68.936,81.725,0.69901,2.5854,-0.78378,-0.070871,1.1819
49.5,69.127,81.664,0.071096,2.6021,0.95311,-0.16766,-1.2158
49.6,69.317,81.604,0.18223,2.5456,-0.16869,0.56567,0.78526
49.7,69.508,81.543,0.0093011,2.4972,0.26249,0.48314,-0.30183
49.8,69.699,81.483,0.052373,2.508,-0.065378,-0.1077,0.22951
49.9,69.889,81.422,0.88786,2.5739,-1.2682,-0.6592,0.84196
50,70.08,81.362,0.10348,2.5869,1.1906,-0.12983,-1.7211
50.1,70.036,81.167,0.012757,2.598,0.13771,-0.11091,0.73702
50.2,69.992,80.972,0.82655,2.6105,-1.2353,-0.12543,0.96107
50.3,69.949,80.777,0.82597,2.6234,0.00089062,-0.12864,-0.8653
50.4,69.905,80.581,0.67394,2.6394,0.23076,-0.15953,-0.16091
50.5,69.861,80.386,0.42963,2.6241,0.37084,0.15228,-0.098056
50.6,69.817,80.191,0.834,2.6301,-0.6138,-0.060028,0.68924
50.7,69.774,79.996,0.78026,2.6456,0.081573,-0.15488,-0.48676
50.8,69.73,79.801,0.89931,2.6443,-0.18071,0.013334,0.18359
50.9,69.686,79.606,0.51242,2.6639,0.58726,-0.19625,-0.53757
51,69.642,79.41,0.96123,2.681,-0.68124,-0.17073,0.88795
51.1,69.599,79.215,0.24958,2.6962,1.0802,-0.15164,-1.233
51.2,69.555,79.02,0.95496,2.6878,-1.0707,0.083989,1.5056
51.3,69.511,78.825,0.45226,2.6934,0.76304,-0.056442,-1.2836
51.4,69.467,78.63,0.83704,2.6827,-0.58406,0.10657,0.94297
51.5,69.423,78.435,0.47069,2.7046,0.55608,-0.21828,-0.79809
51.6,69.38,78.24,0.1022,2.709,0.55933,-0.044239,-0.0022774
51.7,69.336,78.044,0.46533,2.7091,-0.5512,-0.00069874,0.77737
51.8,69.292,77.849,0.67362,2.7142,-0.31616,-0.051646,-0.16453
51.9,69.248,77.654,0.2398,2.7085,0.65848,0.057728,-0.68224
52,69.205,77.459,0.24226,2.7042,-0.0037312,0.042897,0.46355
52.1,69.161,77.264,0.84873,2.7228,-0.92055,-0.18592,0.64177
52.2,69.117,77.069,0.3831,2.7134,0.70678,0.093821,-1.1391
52.3,69.073,76.873,0.41984,2.7166,-0.055769,-0.031865,0.53378
52.4,69.03,76.678,0.23597,2.7043,0.2791,0.12263,-0.23441
52.5,68.986,76.483,0.36506,2.6869,-0.19595,0.17407,0.33253
52.6,68.942,76.288,0.77362,2.6668,-0.62015,0.20108,0.29694
52.7,68.898,76.093,0.89009,2.6613,-0.17679,0.054935,-0.31035
52.8,68.855,75.898,0.39496,2.6826,0.75156,-0.21302,-0.64984
52.9,68.811,75.703,0.77374,2.6642,-0.57496,0.18356,0.92856
53,68.767,75.507,0.13034,2.6434,0.97662,0.2086,-1.0861
53.1,68.723,75.312,0.16175,2.6595,-0.047672,-0.16128,0.717
53.2,68.679,75.117,0.80399,2.6552,-0.97485,0.0427,0.64902
53.3,68.636,74.922,0.81718,2.6582,-0.020019,-0.029968,-0.66838
53.4,68.592,74.727,0.77541,2.6369,0.063401,0.21356,-0.058394
53.5,68.548,74.532,0.34192,2.6256,0.65798,0.11233,-0.4162
53.6,68.504,74.336,0.3155,2.6293,0.040109,-0.03624,0.43251
53.7,68.461,74.141,0.76016,2.6106,-0.67495,0.18667,0.50054
53.8,68.417,73.946,0.21233,2.6165,0.83155,-0.059129,-1.0545
53.9,68.373,73.751,0.79119,2.5988,-0.87865,0.1771,1.1971
54,68.329,73.556,0.71668,2.5959,0.1131,0.028571,-0.69422
54.1,68.286,73.361,0.30408,2.5934,0.62629,0.025657,-0.35923
54.2,68.242,73.166,0.25186,2.5915,0.079262,0.019177,0.38292
54.3,68.198,72.97,0.00082075,2.6084,0.38105,-0.16984,-0.21125
54.4,68.154,72.775,0.40941,2.5874,-0.62019,0.21001,0.70087
54.5,68.111,72.58,0.3912,2.6003,0.027636,-0.12873,-0.45348
54.6,68.067,72.385,0.41737,2.6211,-0.039717,-0.20815,0.047146
54.7,68.023,72.19,0.48687,2.6238,-0.10549,-0.026899,0.046042
54.8,67.979,71.995,0.59544,2.6311,-0.16481,-0.073012,0.04152
54.9,67.935,71.799,0.5705,2.6464,0.037854,-0.15273,-0.14186
55,67.892,71.604,0.54578,2.6287,0.037527,0.17729,0.0002283
55.1,68.05,71.497,0.4977,2.6133,0.072975,0.15416,-0.024813
55.2,68.208,71.389,0.53386,2.5384,-0.054888,0.74895,0.089504
55.3,68.366,71.282,0.65595,2.6035,-0.18531,-0.65173,0.091296
55.4,68.524,71.174,0.43355,2.5599,0.33758,0.43643,-0.36602
55.5,68.682,71.067,0.65032,2.5579,-0.32903,0.019748,0.46663
55.6,68.84,70.959,0.63034,2.5714,0.030319,-0.13461,-0.25155
55.7,68.998,70.852,0.42461,2.5041,0.31229,0.67303,-0.19738
55.8,69.156,70.744,0.020321,2.5308,0.61366,-0.26697,-0.21096
55.9,69.314,70.637,0.40686,2.5444,-0.58672,-0.13644,0.84026
56,69.472,70.53,0.062137,2.5178,0.52324,0.26655,-0.77697
56.1,69.631,70.422,0.01551,2.566,0.070775,-0.48229,0.31673
56.2,69.789,70.315,0.69111,2.6313,-1.0255,-0.65298,0.76738
56.3,69.947,70.207,0.14218,2.6471,0.83322,-0.15863,-1.3011
56.4,70.105,70.1,0.54394,2.6658,-0.60984,-0.1864,1.0101
56.5,70.263,69.992,0.40386,2.651,0.21263,0.14819,-0.57572
56.6,70.421,69.885,0.63627,2.5917,-0.35278,0.59271,0.39578
56.7,70.579,69.777,0.48681,2.578,0.22687,0.13676,-0.40575
56.8,70.737,69.67,0.64448,2.5747,-0.23932,0.033103,0.32633
56.9,70.895,69.562,0.0068242,2.6203,0.96789,-0.45589,-0.84505
57,71.053,69.455,0.60895,2.6183,-0.91396,0.019544,1.3173
57.1,71.211,69.347,0.53479,2.69,0.11256,-0.71686,-0.71856
57.2,71.369,69.24,0.094498,2.6776,0.66832,0.12435,-0.38903
57.3,71.528,69.132,0.51249,2.7067,-0.63446,-0.29087,0.91194
57.4,71.686,69.025,0.65889,2.7505,-0.22222,-0.43794,-0.28857
57.5,71.844,68.917,0.17254,2.8111,0.73822,-0.60605,-0.67231
57.6,72.002,68.81,0.28309,2.7472,-0.1678,0.63863,0.63422
57.7,72.16,68.702,0.32263,2.7795,-0.06002,-0.32258,-0.075448
57.8,72.318,68.595,0.22287,2.7025,0.15143,0.77017,-0.14801
57.9,72.476,68.487,0.65875,2.6406,-0.66161,0.61868,0.56912
58,72.634,68.38,0.010555,2.6988,0.98388,-0.58178,-1.1518
58.1,72.792,68.272,0.039445,2.6859,-0.043852,0.12893,0.71941
58.2,72.95,68.165,0.45569,2.7469,-0.63182,-0.60981,0.41157
58.3,73.108,68.057,0.2181,2.8128,0.36064,-0.65971,-0.69472
58.4,73.266,67.95,0.34095,2.837,-0.18648,-0.24149,0.38298
58.5,73.424,67.842,0.1053,2.8871,0.3577,-0.50091,-0.38093
58.6,73.583,67.735,0.2162,2.8903,-0.16833,-0.032589,0.36822
58.7,73.741,67.627,0.30499,2.9344,-0.13478,-0.44111,-0.023486
58.8,73.899,67.52,0.50164,3.0029,-0.29849,-0.68466,0.1146
58.9,74.057,67.412,0.4985,2.9818,0.0047581,0.21081,-0.21227
59,74.215,67.305,0.10877,3.001,0.59158,-0.19179,-0.41077
59.1,74.373,67.198,0.58288,2.9558,-0.71965,0.45156,0.91786
59.2,74.531,67.09,0.50448,3.0174,0.11901,-0.61585,-0.58706
59.3,74.689,66.983,0.12544,2.9777,0.57534,0.39696,-0.31943
59.4,74.847,66.875,0.39624,2.9653,-0.41104,0.12401,0.69046
59.5,75.005,66.768,0.16288,3.037,0.35421,-0.71615,-0.53568
59.6,75.163,66.66,0.4083,3.0662,-0.37252,-0.29221,0.50871
59.7,75.321,66.553,0.23708,3.0489,0.25989,0.17307,-0.44268
59.8,75.479,66.445,0,2.9754,0.35987,0.73464,-0.069986
59.9,75.638,66.338,0,3,0,-0.24598,0.25191
